2,Albemarle County,930,Woodbrook Elementary,2,4,5,0,0,1,1,6,10,0,0,10,12,2,1,52,0,52,2013-2014
2,Albemarle County,930,Woodbrook Elementary,3,4,5,0,0,1,2,6,4,0,0,12,13,1,2,50,0,50,2013-2014
2,Albemarle County,930,Woodbrook Elementary,4,3,4,0,0,0,2,5,6,0,1,8,12,3,3,47,0,47,2013-2014
2,Albemarle County,930,Woodbrook Elementary,5,3,8,0,0,2,2,8,7,0,0,9,13,3,2,57,0,57,2013-2014
2,Albemarle County,930,Woodbrook Elementary,KG,4,7,0,0,2,3,19,5,0,0,15,18,4,2,79,0,79,2013-2014
2,Albemarle County,930,Woodbrook Elementary,PK,2,5,0,0,1,0,6,6,0,0,4,2,0,1,27,0,27,2013-2014
101,Alexandria City,120,Charles Barrett Elementary,1,10,6,0,0,2,1,4,6,0,0,25,23,2,2,81,1,82,2013-2014
101,Alexandria City,120,Charles Barrett Elementary,2,13,9,0,0,1,0,6,6,0,0,17,22,2,0,76,2,78,2013-2014
101,Alexandria City,120,Charles Barrett Elementary,3,6,8,0,0,0,0,8,9,0,0,13,20,2,3,69,0,69,2013-2014
101,Alexandria City,120,Charles Barrett Elementary,4,8,4,0,0,1,0,6,6,0,0,21,18,2,1,67,0,67,2013-2014
